session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,anomaly_score,anomaly,status,risk_score,severity
SID_00846,598,TCP,4,16.712027328968006,AES,0.4357053240849119,1,Firefox,0,0,0.11147027072675403,1,Normal,9.6,Low
SID_00847,557,TCP,5,681.4357905445286,DES,0.6562788084080912,3,Chrome,0,1,0.027864116619829238,1,Normal,36.33,Medium
SID_00848,991,UDP,3,58.465779781518926,DES,0.1376773997424964,2,Chrome,0,1,0.01978977226056078,1,Normal,38.91,Medium
SID_00849,372,ICMP,1,599.9235597885837,AES,0.4775336939283506,2,Unknown,0,0,0.07229330070618378,1,Normal,22.13,Low
SID_00850,393,UDP,1,1395.8931518976876,AES,0.5454644805897173,2,Unknown,1,0,-0.03908042471937401,-1,Anomaly,57.73,High
SID_00851,375,TCP,3,619.253928512117,AES,0.3572797103384217,4,Firefox,0,1,0.01794180591499006,1,Normal,39.5,Medium
SID_00852,388,ICMP,6,374.0256163553893,AES,0.037476864583966,2,Chrome,0,0,0.06454590318360692,1,Normal,24.6,Low
SID_00853,372,TCP,2,1713.801145249195,Unknown,0.4417780786130342,2,Chrome,1,0,-0.018745445567388108,-1,Anomaly,51.23,High
SID_00854,737,TCP,1,2100.3295550477337,AES,0.5199916588231481,0,Edge,0,0,-0.04285886261633154,-1,Anomaly,58.94,High
SID_00855,784,UDP,2,341.5442558430356,Unknown,0.1329950643919672,1,Firefox,0,0,0.07591626374567845,1,Normal,20.97,Low
SID_00856,385,TCP,5,552.8407577177707,AES,0.2490407631920009,3,Firefox,0,1,0.08836378904980169,1,Normal,16.99,Low
SID_00857,333,TCP,3,3255.985224913484,DES,0.4648279312953705,2,Edge,0,0,0.004492396295892931,1,Normal,43.8,Medium
SID_00858,594,TCP,3,156.9100600111132,DES,0.3496626360720237,1,Chrome,0,1,0.12875272919649822,1,Normal,4.08,Low
SID_00859,389,TCP,5,283.23214695393017,DES,0.5010602124176725,2,Firefox,0,0,0.10468621845786769,1,Normal,11.77,Low
SID_00860,626,UDP,2,447.484095474298,AES,0.5003657378264629,0,Chrome,0,0,0.05557649164065004,1,Normal,27.47,Medium
SID_00861,540,TCP,3,85.07840015111653,AES,0.4569612436003643,2,Chrome,0,0,0.11052344563684835,1,Normal,9.9,Low
SID_00862,196,TCP,1,254.01016459413367,DES,0.3695383848511512,2,Chrome,0,0,0.0649726363495331,1,Normal,24.47,Low
SID_00863,809,TCP,8,629.4191114219075,DES,0.5295556194892086,2,Firefox,0,1,0.018716946958408642,1,Normal,39.25,Medium
SID_00864,859,UDP,6,207.532874484944,AES,0.373287750906071,2,Chrome,0,1,0.05898358534294085,1,Normal,26.38,Medium
SID_00865,377,UDP,4,927.4162416134288,AES,0.0514147515401744,0,Unknown,0,1,0.04192660897000766,1,Normal,31.83,Medium
SID_00866,422,TCP,3,341.7655857077164,Unknown,0.0983039512940525,2,Chrome,0,0,0.10917750991831043,1,Normal,10.33,Low
SID_00867,557,ICMP,2,75.2682881118244,Unknown,0.3993900895345236,0,Chrome,1,0,-0.04086774807275384,-1,Anomaly,58.3,High
SID_00868,566,UDP,1,1156.9476866809212,AES,0.3063172584800829,3,Chrome,0,1,0.04972738136551624,1,Normal,29.34,Medium
SID_00869,631,TCP,5,670.3835639825994,Unknown,0.4316520925790513,2,Chrome,0,0,0.1125100403523347,1,Normal,9.27,Low
SID_00870,902,TCP,6,1393.7781024949174,DES,0.1960227342761564,0,Chrome,0,0,-0.021624390624448542,-1,Anomaly,52.15,High
SID_00871,464,TCP,5,357.2192259675858,AES,0.0896880150644139,0,Chrome,0,0,0.06764320778832733,1,Normal,23.61,Low
SID_00872,340,UDP,1,15.655742808477031,AES,0.3608392247538199,2,Edge,0,0,0.06745305254210937,1,Normal,23.67,Low
SID_00873,224,TCP,7,38.250847865728346,DES,0.6489012449956998,5,Firefox,0,1,-0.09664421723524652,-1,Anomaly,76.13,Critical
SID_00874,353,TCP,1,1269.5535710351162,Unknown,0.1021843051068359,0,Chrome,0,0,0.002849042948505187,1,Normal,44.32,Medium
SID_00875,493,TCP,3,422.9761066152802,AES,0.3416037246510285,0,Edge,1,0,-0.006011290429508764,-1,Anomaly,47.16,Medium
SID_00876,858,UDP,3,2996.722431502931,DES,0.1362918460119498,2,Firefox,0,0,-0.030967216904267736,-1,Anomaly,55.13,High
SID_00877,396,TCP,1,1419.017950819269,Unknown,0.4342261292521447,2,Firefox,1,1,-0.019789427263980697,-1,Anomaly,51.56,High
SID_00878,544,UDP,3,13.00260326191734,Unknown,0.1110804111007432,3,Safari,0,1,0.05409246851345728,1,Normal,27.94,Medium
SID_00879,496,UDP,3,1632.054826554734,AES,0.7101345332546682,3,Chrome,0,1,-0.003229929575730539,-1,Anomaly,46.27,Medium
SID_00880,737,TCP,4,191.48559929519345,DES,0.539999863335427,2,Safari,0,0,0.09068743498371745,1,Normal,16.25,Low
SID_00881,1005,TCP,5,532.8380586478482,AES,0.5840203260685888,1,Firefox,1,0,-0.09753804782585185,-1,Anomaly,76.42,Critical
SID_00882,393,TCP,2,564.3723484545832,DES,0.497569269016003,2,Chrome,0,0,0.09968592130266057,1,Normal,13.37,Low
SID_00883,402,UDP,4,49.26308339319176,DES,0.4008122172915196,1,Safari,0,0,0.11645437792700802,1,Normal,8.01,Low
SID_00884,708,TCP,3,107.4339367209796,DES,0.1768802792692944,0,Chrome,0,0,0.05659221276996418,1,Normal,27.14,Medium
SID_00885,636,TCP,6,439.9961338926535,AES,0.1637902536059907,2,Chrome,1,0,-0.010717443323432385,-1,Anomaly,48.66,Medium
SID_00886,869,TCP,4,823.1664722087954,DES,0.4124665082767193,1,Chrome,0,1,0.06516111474798297,1,Normal,24.41,Low
SID_00887,616,TCP,1,245.6734928800525,AES,0.6657691647167584,2,Firefox,1,1,-0.0567817269648091,-1,Anomaly,63.39,High
SID_00888,428,UDP,5,597.9153879847227,AES,0.1744398099674908,0,Safari,0,0,0.08729759221519712,1,Normal,17.33,Low
SID_00889,618,TCP,5,381.31377741842095,DES,0.2584647542344026,4,Chrome,0,1,0.003192473230876236,1,Normal,44.21,Medium
SID_00890,721,UDP,5,796.188163393475,Unknown,0.1720473998282148,1,Safari,0,0,0.11075101483258593,1,Normal,9.83,Low
SID_00891,664,TCP,7,441.9256882127567,DES,0.5941034760007915,3,Chrome,0,1,0.005807175871779147,1,Normal,43.38,Medium
SID_00892,601,TCP,5,1526.453614737184,AES,0.2172810511708404,1,Chrome,0,0,0.09924424626090972,1,Normal,13.51,Low
SID_00893,713,ICMP,5,3295.4379395781784,Unknown,0.5793453944990186,1,Chrome,0,0,0.007819257564115722,1,Normal,42.74,Medium
SID_00894,733,TCP,3,1953.9544912083973,AES,0.1156210052450734,1,Firefox,0,0,0.05411908501478674,1,Normal,27.94,Medium
SID_00895,776,UDP,4,147.71947720128088,AES,0.5121286334286269,3,Firefox,0,1,0.05636594198258277,1,Normal,27.22,Medium
SID_00896,629,TCP,6,488.77858337087537,DES,0.2288689332432164,2,Chrome,0,0,0.10721771872928776,1,Normal,10.96,Low
SID_00897,466,TCP,5,491.1993011934999,AES,0.4136538833238118,1,Chrome,0,0,0.1342057010440445,1,Normal,2.33,Low
SID_00898,529,TCP,4,1468.4005351258402,DES,0.2296602007853335,1,Firefox,0,0,0.1065491225579655,1,Normal,11.17,Low
SID_00899,741,ICMP,3,353.52402911093964,DES,0.6503009195721551,0,Chrome,0,1,0.00903539733164671,1,Normal,42.35,Medium
SID_00900,336,ICMP,2,638.0986821267971,DES,0.0779323618649194,2,Chrome,0,0,0.08337564063106068,1,Normal,18.58,Low
SID_00901,573,TCP,4,751.8092295681711,AES,0.1665724638302771,1,Chrome,0,0,0.11989089726456359,1,Normal,6.91,Low
SID_00902,421,TCP,1,94.59522055425556,AES,0.1510494999458529,0,Unknown,0,0,0.039640469319298155,1,Normal,32.56,Medium
SID_00903,505,TCP,6,653.0859687512234,Unknown,0.2852313181789764,2,Firefox,0,0,0.12339381344887207,1,Normal,5.79,Low
SID_00904,755,TCP,7,226.7836532020321,AES,0.6927760342607203,1,Safari,0,1,0.018351766672015768,1,Normal,39.37,Medium
SID_00905,538,UDP,3,185.15923766535013,AES,0.5689014317320612,2,Chrome,0,0,0.0954271124647349,1,Normal,14.73,Low
SID_00906,509,TCP,1,230.4823476305342,AES,0.1884442769165888,2,Firefox,0,0,0.09221360745626761,1,Normal,15.76,Low
SID_00907,228,ICMP,3,83.71261860324374,AES,0.1023862007784363,1,Chrome,1,0,-0.03358098526314546,-1,Anomaly,55.97,High
SID_00908,649,TCP,6,57.8245454379428,AES,0.1596829227848567,0,Chrome,0,0,0.04947463541771241,1,Normal,29.42,Medium
SID_00909,629,UDP,5,832.7269893955771,AES,0.0118561337060104,2,Chrome,0,0,0.058845238197064775,1,Normal,26.42,Medium
SID_00910,932,TCP,7,2263.8877280268025,Unknown,0.054230512051858,2,Chrome,0,1,-0.049204198692367696,-1,Anomaly,60.96,High
SID_00911,438,TCP,3,931.8007015132368,Unknown,0.5078169786263682,4,Chrome,0,1,-0.00447950329263469,-1,Anomaly,46.67,Medium
SID_00912,543,ICMP,2,299.0052734930079,DES,0.2211799987592227,2,Edge,0,0,0.11242797879180028,1,Normal,9.3,Low
SID_00913,549,TCP,1,326.4306467198172,DES,0.1980153909214015,2,Chrome,0,0,0.08554219465824181,1,Normal,17.89,Low
SID_00914,815,UDP,4,623.6426927450069,AES,0.4936271402395593,3,Firefox,1,1,-0.06157046372567454,-1,Anomaly,64.92,High
SID_00915,480,ICMP,7,1609.7366629739663,Unknown,0.2623519616192026,1,Unknown,0,1,0.07449368508781823,1,Normal,21.42,Low
SID_00916,555,TCP,4,180.98319546999048,AES,0.5012073942090808,1,Chrome,0,0,0.10773810010685086,1,Normal,10.79,Low
SID_00917,621,TCP,4,505.65876662027136,AES,0.3185007045849064,1,Chrome,0,1,0.13262186842375262,1,Normal,2.84,Low
SID_00918,537,TCP,3,552.834272897419,AES,0.034146711544505,1,Edge,0,0,0.07699447496070327,1,Normal,20.62,Low
SID_00919,410,TCP,4,2141.515951249789,AES,0.0453482537626089,1,Firefox,0,0,0.04070822486998027,1,Normal,32.22,Medium
SID_00920,538,TCP,6,614.5602078673713,AES,0.7550914373588042,3,Edge,0,1,-0.012683876290651708,-1,Anomaly,49.29,Medium
SID_00921,714,TCP,4,1214.4307438056148,AES,0.1230608650168849,0,Chrome,0,0,0.0328389691034533,1,Normal,34.74,Medium
SID_00922,294,TCP,5,73.51784653671768,Unknown,0.2034441144479294,2,Firefox,0,1,0.1079199671595058,1,Normal,10.74,Low
SID_00923,526,TCP,1,316.71716255354687,DES,0.3901003106618442,2,Firefox,0,0,0.09327257851393284,1,Normal,15.42,Low
SID_00924,359,TCP,5,756.2120776986458,DES,0.4475977016299469,1,Chrome,0,0,0.12456916136036594,1,Normal,5.41,Low
SID_00925,739,TCP,4,905.6639440882184,AES,0.1726544589496197,2,Chrome,0,0,0.09831846329507682,1,Normal,13.81,Low
SID_00926,195,TCP,3,1731.7357143712438,AES,0.4055620721468915,3,Safari,1,1,-0.05720917642564116,-1,Anomaly,63.52,High
SID_00927,388,TCP,2,714.1057421563673,DES,0.371451915911235,3,Chrome,1,1,-0.007476772113340302,-1,Anomaly,47.63,Medium
SID_00928,575,TCP,4,273.51825871983834,DES,0.4281950473966674,1,Firefox,0,0,0.12616580734270388,1,Normal,4.9,Low
SID_00929,813,TCP,4,619.6510790891866,Unknown,0.1704404696885029,1,Chrome,0,0,0.08973180101624323,1,Normal,16.55,Low
SID_00930,486,TCP,3,994.5313734285764,AES,0.6822689975001298,2,Edge,0,1,0.04951663370985715,1,Normal,29.41,Medium
SID_00931,388,TCP,6,1227.2610594885884,AES,0.2436726924356769,3,Chrome,0,1,0.07571982444275532,1,Normal,21.03,Low
SID_00932,876,UDP,6,2314.313442361771,DES,0.2683001549665177,2,Chrome,0,0,0.019526067322318985,1,Normal,38.99,Medium
SID_00933,210,TCP,7,169.3205214033846,Unknown,0.1318432447554732,2,Edge,0,1,0.03972082846969338,1,Normal,32.54,Medium
SID_00934,64,TCP,2,865.274733566633,AES,0.4385847790832001,1,Edge,0,0,0.06118063093573667,1,Normal,25.68,Medium
SID_00935,588,ICMP,1,178.82365617492016,DES,0.139719063949418,1,Firefox,0,0,0.07959571068664334,1,Normal,19.79,Low
SID_00936,399,UDP,5,306.03075020952167,AES,0.1917084277131539,1,Chrome,0,1,0.12895641843982297,1,Normal,4.01,Low
SID_00937,295,TCP,5,123.23408096372248,Unknown,0.609450941026383,1,Chrome,0,1,0.07256350410077694,1,Normal,22.04,Low
SID_00938,641,TCP,3,1186.222161595634,DES,0.5093315460422576,1,Edge,0,0,0.08330697824303551,1,Normal,18.6,Low
SID_00939,548,TCP,2,1962.7219255247928,AES,0.1714286034629945,1,Chrome,0,0,0.0716755167604739,1,Normal,22.32,Low
SID_00940,387,TCP,5,24.308648349773737,DES,0.0916382774069907,2,Firefox,1,0,-0.02590596997608674,-1,Anomaly,53.52,High
SID_00941,243,ICMP,6,1343.493698425105,DES,0.3472373079704575,1,Safari,0,0,0.08120592474146243,1,Normal,19.28,Low
SID_00942,674,TCP,4,221.3993854643214,AES,0.5442480653928504,0,Chrome,0,0,0.055122524602650824,1,Normal,27.61,Medium
SID_00943,630,UDP,3,533.9355320140318,AES,0.2221380220559773,0,Chrome,1,0,-0.020072798706951223,-1,Anomaly,51.65,High
SID_00944,480,TCP,3,1103.3570644582965,AES,0.3465807810916821,1,Edge,0,0,0.12507979953887938,1,Normal,5.25,Low
SID_00945,869,ICMP,4,565.5605246063872,Unknown,0.1172442470375574,1,Firefox,0,0,0.052167716302705835,1,Normal,28.56,Medium
SID_00946,285,TCP,7,210.3914626827,AES,0.080108933620062,3,Chrome,0,1,0.0059087329148740375,1,Normal,43.35,Medium
SID_00947,194,TCP,7,1892.979862379556,AES,0.3410167180900063,2,Firefox,1,1,-0.06898828963512704,-1,Anomaly,67.29,High
SID_00948,361,TCP,4,720.299739431914,AES,0.743626190980154,2,Safari,0,1,0.04336972656255139,1,Normal,31.37,Medium
SID_00949,490,TCP,4,2141.8878047917383,DES,0.1133723435005773,0,Unknown,0,1,0.026581601182858683,1,Normal,36.74,Medium
SID_00950,548,TCP,4,1499.9807235492754,AES,0.5611527348194911,0,Chrome,0,0,0.03557841679852014,1,Normal,33.86,Medium
SID_00951,451,UDP,7,1673.779224921528,Unknown,0.4198490041795112,0,Firefox,1,1,-0.06078218942010816,-1,Anomaly,64.67,High
SID_00952,570,TCP,4,359.1734706703909,AES,0.3603616179323127,2,Unknown,0,1,0.12807960477417352,1,Normal,4.29,Low
SID_00953,249,UDP,3,3493.8763033845626,AES,0.1700305640556862,2,Chrome,0,0,-0.01849567419559739,-1,Anomaly,51.15,High
SID_00954,788,TCP,5,1530.569486930713,AES,0.4290040290975947,1,Chrome,0,0,0.08293127203745748,1,Normal,18.72,Low
SID_00955,483,TCP,2,329.5169846372091,AES,0.4432475170527837,0,Chrome,0,0,0.08153944290614662,1,Normal,19.17,Low
SID_00956,723,ICMP,4,1813.8929585002463,AES,0.1123252864088877,1,Chrome,0,0,0.07360676830057372,1,Normal,21.71,Low
SID_00957,568,TCP,1,1126.1544072724969,Unknown,0.2765209328005463,1,Edge,0,0,0.07694269101648682,1,Normal,20.64,Low
SID_00958,591,TCP,4,1033.1860647716226,DES,0.370429463553784,0,Chrome,1,0,-0.029355037259801042,-1,Anomaly,54.62,High
SID_00959,613,TCP,5,4.9962334076478445,Unknown,0.2095373178944063,1,Chrome,0,0,0.1016441258326149,1,Normal,12.74,Low
SID_00960,589,TCP,7,18.261176434154603,AES,0.5165839144363351,3,Firefox,0,1,0.03308986382650375,1,Normal,34.66,Medium
SID_00961,628,UDP,2,949.4108134372964,DES,0.2181501579063106,3,Chrome,0,1,0.05800964921185808,1,Normal,26.69,Medium
SID_00962,765,TCP,2,261.34186128489534,DES,0.5284974752125747,1,Chrome,0,0,0.07570534724773309,1,Normal,21.03,Low
SID_00963,539,TCP,2,48.24033459291649,AES,0.2819840408960457,1,Chrome,0,0,0.11632035395792856,1,Normal,8.05,Low
SID_00964,641,UDP,5,269.4430213232724,DES,0.4261853727855278,1,Safari,0,0,0.12048114914934632,1,Normal,6.72,Low
SID_00965,482,TCP,5,1455.6802400314332,Unknown,0.441755996706043,2,Chrome,0,0,0.11172793871727998,1,Normal,9.52,Low
SID_00966,788,TCP,6,508.8266187676783,AES,0.1505331380537387,1,Firefox,0,0,0.08517170861422768,1,Normal,18.01,Low
SID_00967,364,ICMP,4,764.8141165386495,AES,0.7120378041972135,2,Chrome,0,1,0.04852250201746372,1,Normal,29.72,Medium
SID_00968,860,TCP,3,1289.5745457796156,Unknown,0.2213438004584955,0,Chrome,0,0,0.002185960093649908,1,Normal,44.54,Medium
SID_00969,491,UDP,4,312.5098346807416,AES,0.3048058468345063,2,Unknown,0,1,0.13788176021473747,1,Normal,1.16,Low
SID_00970,213,TCP,2,8.966791444564622,DES,0.0886858986538788,1,Firefox,0,1,0.061769823821702985,1,Normal,25.49,Medium
SID_00971,525,UDP,4,312.446716793158,AES,0.0767193326319224,2,Chrome,1,0,-0.014189765179319469,-1,Anomaly,49.77,Medium
SID_00972,363,UDP,6,2511.2829516058027,DES,0.3469152812134431,3,Chrome,0,1,0.017215017448114267,1,Normal,39.73,Medium
SID_00973,668,TCP,4,526.6642828846236,DES,0.4274118269012359,3,Firefox,0,1,0.08609799443730015,1,Normal,17.71,Low
SID_00974,369,TCP,3,674.818189830666,DES,0.2351112830892259,2,Chrome,0,0,0.12084933500833628,1,Normal,6.6,Low
SID_00975,410,TCP,3,1143.1255655851407,Unknown,0.0576367553897943,1,Chrome,0,0,0.08975157498200825,1,Normal,16.54,Low
SID_00976,122,UDP,3,97.67388669340647,AES,0.1440439160663207,3,Chrome,0,1,0.022981868472150557,1,Normal,37.89,Medium
SID_00977,409,TCP,4,1059.2146183760788,Unknown,0.245680731715919,1,Firefox,1,1,0.029601989609452928,1,Normal,35.77,Medium
SID_00978,64,TCP,1,282.7777157868866,AES,0.5241996524413384,1,Chrome,0,0,0.012301827045457792,1,Normal,41.3,Medium
SID_00979,183,TCP,3,393.0295303990449,DES,0.1965268474899249,0,Firefox,0,0,0.03653402889872032,1,Normal,33.56,Medium
SID_00980,652,ICMP,3,251.2097381248445,AES,0.5123161495028007,3,Chrome,0,1,0.05926544845739706,1,Normal,26.29,Medium
SID_00981,657,TCP,6,133.35910726887045,AES,0.1946299024973999,3,Edge,0,1,0.05600885663549365,1,Normal,27.33,Medium
SID_00982,585,TCP,6,358.85848810475613,DES,0.560041204958615,3,Chrome,0,1,0.04841534319971963,1,Normal,29.76,Medium
SID_00983,306,TCP,4,79.5371705407695,AES,0.2730454646839921,1,Chrome,0,0,0.12352827421487061,1,Normal,5.75,Low
SID_00984,490,TCP,5,1490.3194516648036,AES,0.3974308187087733,3,Chrome,1,1,-0.03298881481543736,-1,Anomaly,55.78,High
SID_00985,499,TCP,6,292.1648148091578,AES,0.56732095242808,2,Chrome,0,0,0.08511845170059701,1,Normal,18.03,Low
SID_00986,268,TCP,1,848.1688789708412,DES,0.1485662823799822,1,Chrome,0,0,0.06300898079282952,1,Normal,25.09,Medium
SID_00987,800,UDP,4,281.57233305379174,DES,0.3058086861940067,2,Unknown,1,1,-0.008512839091963875,-1,Anomaly,47.96,Medium
SID_00988,675,ICMP,3,189.29113836972755,Unknown,0.4144082095642039,1,Edge,0,0,0.11605044155273825,1,Normal,8.14,Low
SID_00989,455,TCP,2,1000.4521837459188,Unknown,0.2110000204185791,2,Chrome,0,0,0.11269686494983167,1,Normal,9.21,Low
SID_00990,505,TCP,8,782.54103732388,DES,0.6567181707752889,3,Firefox,0,1,-0.015553342586390517,-1,Anomaly,50.21,High
SID_00991,541,TCP,2,196.82778446770087,AES,0.3615667296490213,2,Chrome,0,1,0.11463967042171902,1,Normal,8.59,Low
SID_00992,91,TCP,1,757.598220149734,AES,0.5719124887266595,3,Chrome,0,1,-0.02918736328783611,-1,Anomaly,54.57,High
SID_00993,450,TCP,1,4.011382396269276,AES,0.3554403843410815,2,Edge,0,0,0.07176184039891331,1,Normal,22.3,Low
SID_00994,363,TCP,2,155.75626000012613,AES,0.1305808472380685,1,Edge,0,0,0.11532455091311677,1,Normal,8.37,Low
SID_00995,299,TCP,2,1040.839304245821,Unknown,0.176615068524232,2,Safari,1,0,-0.012213791878175062,-1,Anomaly,49.14,Medium
SID_00996,443,UDP,4,422.3105133500738,Unknown,0.115794936736913,2,Chrome,1,0,0.0064507558966440115,1,Normal,43.17,Medium
SID_00997,859,UDP,6,182.1519834877525,AES,0.381430018298796,1,Edge,0,0,0.06092274579211848,1,Normal,25.76,Medium
SID_00998,628,TCP,6,564.040399066452,Unknown,0.3353713286980385,2,Edge,0,0,0.11463184864733134,1,Normal,8.59,Low
SID_00999,385,TCP,8,500.7153790010354,Unknown,0.285087724736603,0,Chrome,0,1,0.04360244353863951,1,Normal,31.3,Medium
SID_01000,614,UDP,8,803.9583172206454,Unknown,0.3522015047438502,1,Chrome,0,1,0.07141910415737035,1,Normal,22.4,Low
SID_01001,779,ICMP,6,60.24304052281767,AES,0.5117006890797987,1,Chrome,0,0,0.06497016546250223,1,Normal,24.47,Low
SID_01002,684,TCP,3,1368.953420912497,AES,0.3781896086190079,4,Chrome,0,1,-0.012284308790182275,-1,Anomaly,49.16,Medium
SID_01003,511,TCP,6,48.035094478996434,AES,0.0102899118579915,1,Firefox,0,1,0.05167097040258972,1,Normal,28.72,Medium
SID_01004,370,TCP,5,483.8970187322639,AES,0.1492671664175647,3,Chrome,0,1,0.07363976852400372,1,Normal,21.69,Low
SID_01005,639,TCP,4,991.6054430540072,AES,0.1873321956950991,3,Firefox,0,1,0.06813956396282284,1,Normal,23.45,Low
SID_01006,578,TCP,6,338.2652706074052,AES,0.0401508852887536,1,Firefox,0,0,0.07715461022075837,1,Normal,20.57,Low
SID_01007,679,TCP,5,1927.41078171901,Unknown,0.3588173529266509,0,Firefox,0,0,0.0352977653041569,1,Normal,33.95,Medium
SID_01008,627,TCP,3,1125.955095186992,AES,0.2581307010433557,2,Chrome,0,1,0.1103891854454147,1,Normal,9.95,Low
SID_01009,709,TCP,4,444.1676982832937,DES,0.2668065600102141,0,Chrome,0,0,0.0677774049706098,1,Normal,23.57,Low
SID_01010,392,TCP,3,162.50255513387043,Unknown,0.4313625859965748,2,Chrome,0,0,0.11817373126290376,1,Normal,7.46,Low
SID_01011,763,ICMP,2,35.52849790166592,Unknown,0.1393460916696726,1,Chrome,0,0,0.06930169390984531,1,Normal,23.08,Low
SID_01012,539,TCP,8,1294.235494125384,DES,0.483831444143884,0,Firefox,0,1,0.015326448106059432,1,Normal,40.34,Medium
SID_01013,915,TCP,4,172.8094798242081,DES,0.581493991553437,0,Firefox,0,0,-0.012799925339452067,-1,Anomaly,49.33,Medium
SID_01014,362,TCP,2,251.4116063606738,AES,0.2011119335342391,2,Firefox,0,0,0.11356209332283829,1,Normal,8.93,Low
SID_01015,847,TCP,2,8.346075043471972,AES,0.6215404208125981,2,Chrome,0,1,0.01591459671085138,1,Normal,40.15,Medium
SID_01016,539,TCP,3,14.716032862020286,AES,0.8157980022961487,3,Unknown,0,1,-0.02337704894072601,-1,Anomaly,52.71,High
SID_01017,369,TCP,2,209.52666627081192,AES,0.4465821935590527,2,Chrome,0,0,0.10884038969476856,1,Normal,10.44,Low
SID_01018,403,TCP,5,1650.0265497266,Unknown,0.2786381880213396,1,Chrome,0,0,0.10315028785986607,1,Normal,12.26,Low
SID_01019,435,TCP,4,1214.3007020037912,AES,0.2439963445753521,2,Firefox,0,1,0.12223990305595872,1,Normal,6.16,Low
SID_01020,584,TCP,5,1175.2995586528618,AES,0.2591185799314658,2,Chrome,0,0,0.11468765746459375,1,Normal,8.57,Low
SID_01021,604,UDP,4,1403.731769985138,DES,0.1452766270165708,2,Edge,0,0,0.09665611518676326,1,Normal,14.34,Low
SID_01022,385,TCP,2,165.23917391117385,DES,0.676142492572408,1,Firefox,0,1,0.05516908613860955,1,Normal,27.6,Medium
SID_01023,495,TCP,4,3093.077360516057,AES,0.2385761523586229,2,Edge,0,0,0.03676917518083639,1,Normal,33.48,Medium
SID_01024,928,TCP,5,211.37312053112325,AES,0.1645668581021725,1,Chrome,0,0,0.03904802140386954,1,Normal,32.75,Medium
SID_01025,845,TCP,1,129.94912367701988,DES,0.3578179280944935,1,Chrome,0,1,0.05022600491166462,1,Normal,29.18,Medium
SID_01026,587,TCP,5,279.2428980453233,DES,0.4546054621809188,2,Chrome,0,0,0.10993063459955615,1,Normal,10.09,Low
SID_01027,507,TCP,4,604.7900860349506,DES,0.2768057338488149,2,Edge,1,0,0.044165355792467775,1,Normal,31.12,Medium
SID_01028,524,ICMP,5,106.30470777504904,AES,0.4633956940087819,1,Chrome,0,1,0.11281806415097839,1,Normal,9.17,Low
SID_01029,622,UDP,2,1073.4271257061798,AES,0.3255772103979404,0,Chrome,0,0,0.05012637670626663,1,Normal,29.21,Medium
SID_01030,295,TCP,5,371.56937321838217,AES,0.397231856711297,3,Chrome,0,1,0.08108260906264475,1,Normal,19.32,Low
SID_01031,448,UDP,4,672.235486958473,AES,0.2257105590726376,2,Edge,0,0,0.12910653505009673,1,Normal,3.96,Low
